date,norad,alt
2026-07-02,62221,366.7
2026-07-03,62221,366.9
2026-07-02,62222,366.8
2026-07-03,62222,366.8
2026-07-02,62223,366.8
2026-07-03,62223,366.8
2026-07-02,62224,366.7
2026-07-03,62224,366.7
2026-07-02,62225,366.7
2026-07-03,62225,366.8
2026-07-02,62226,366.8
2026-07-03,62226,366.9
2026-07-02,62227,366.8
2026-07-03,62227,366.6
2026-07-02,62228,366.8
2026-07-03,62228,366.9
2026-07-02,62229,366.7
2026-07-03,62229,366.8
2026-07-02,62230,366.7
2026-07-03,62230,366.7
2026-07-02,62267,363.7
2026-07-03,62267,363.5
2026-07-02,62268,363.6
2026-07-03,62268,363.5
2026-07-02,62269,363.9
2026-07-03,62269,363.2
2026-07-02,62270,363.5
2026-07-03,62270,363.5
2026-07-02,62271,363.6
2026-07-03,62271,363.5
2026-07-02,62272,363.7
2026-07-03,62272,363.4
2026-07-02,62273,363.2
2026-07-03,62273,363.5
2026-07-02,62274,363.8
2026-07-03,62274,363.8
2026-07-02,62275,363.5
2026-07-03,62275,363.5
2026-07-02,62276,362.6
2026-07-03,62276,363.5
2026-07-02,62277,362.7
2026-07-03,62277,363.5
2026-07-02,62278,362.8
2026-07-03,62278,363.5
2026-07-02,62279,363.5
2026-07-03,62279,363.5
2026-07-02,62409,363.4
2026-07-03,62409,363.1
2026-07-02,62410,363.6
2026-07-03,62410,363.5
2026-07-02,62411,363.4
2026-07-03,62411,363.3
2026-07-02,62413,363.0
2026-07-03,62413,363.4
2026-07-02,62414,363.8
2026-07-03,62414,363.3
2026-07-02,62415,363.6
2026-07-03,62415,363.4
2026-07-02,62416,363.6
2026-07-03,62416,363.4
2026-07-02,62417,363.7
2026-07-03,62417,363.1
2026-07-02,62418,363.1
2026-07-03,62418,363.6
2026-07-02,62420,363.6
2026-07-03,62420,363.5
2026-07-02,62421,363.6
2026-07-03,62421,362.7
2026-07-02,62462,363.0
2026-07-03,62462,363.5
2026-07-02,62463,363.4
2026-07-03,62463,363.4
2026-07-02,62465,363.6
2026-07-03,62465,363.4
2026-07-02,62466,363.5
2026-07-03,62466,363.5
2026-07-02,62467,363.6
2026-07-03,62467,363.6
2026-07-02,62468,363.3
2026-07-03,62468,363.6
2026-07-02,62469,363.6
2026-07-03,62469,363.6
2026-07-02,62470,363.4
2026-07-03,62470,363.6
2026-07-02,62471,363.6
2026-07-03,62471,363.7
2026-07-02,62472,363.9
2026-07-03,62472,363.7
2026-07-02,62473,363.6
2026-07-03,62473,363.7
2026-07-02,62474,363.6
2026-07-03,62474,363.5
2026-07-02,62511,363.8
2026-07-03,62511,363.4
2026-07-02,62512,363.0
2026-07-03,62512,363.5
2026-07-02,62513,363.7
2026-07-03,62513,363.7
2026-07-02,62514,363.3
2026-07-03,62514,363.5
2026-07-02,62515,363.6
2026-07-03,62515,362.7
2026-07-02,62516,363.7
2026-07-03,62516,363.7
2026-07-02,62517,363.9
2026-07-03,62517,363.5
2026-07-02,62518,363.0
2026-07-03,62518,363.4
2026-07-02,62519,362.8
2026-07-03,62519,363.4
2026-07-02,62520,363.4
2026-07-03,62520,363.4
2026-07-02,62521,363.6
2026-07-03,62521,363.2
2026-07-02,62522,363.1
2026-07-03,62522,363.5
2026-07-02,62523,363.8
2026-07-03,62523,363.4
2026-07-02,62554,363.7
2026-07-03,62554,363.6
2026-07-02,62555,363.4
2026-07-03,62555,363.4
2026-07-02,62556,363.8
2026-07-03,62556,363.6
2026-07-02,62557,363.5
2026-07-03,62557,363.6
2026-07-02,62558,363.5
2026-07-03,62558,363.5
2026-07-02,62559,363.3
2026-07-03,62559,363.2
2026-07-02,62560,363.6
2026-07-03,62560,363.6
2026-07-02,62561,363.7
2026-07-03,62561,363.7
2026-07-02,62562,363.9
2026-07-03,62562,363.9
2026-07-02,62563,363.7
2026-07-03,62563,363.6
2026-07-02,62564,363.4
2026-07-03,62564,363.1
2026-07-02,62565,363.2
2026-07-03,62565,363.6
2026-07-02,62566,364.0
2026-07-03,62566,364.0
2026-07-02,62587,362.7
2026-07-03,62587,362.7
2026-07-02,62588,363.7
2026-07-03,62588,363.3
2026-07-02,62589,363.7
2026-07-03,62589,363.7
2026-07-02,62590,363.3
2026-07-03,62590,363.4
2026-07-02,62591,363.7
2026-07-03,62591,363.7
2026-07-02,62592,363.5
2026-07-03,62592,363.6
2026-07-02,62593,363.6
2026-07-03,62593,363.6
2026-07-02,62594,272.2
2026-07-03,62594,270.4
2026-07-02,62595,364.3
2026-07-03,62595,363.7
2026-07-02,62597,363.3
2026-07-03,62597,363.3
2026-07-02,62598,364.5
2026-07-03,62598,363.3
2026-07-02,62599,363.5
2026-07-03,62599,363.6
2026-07-02,62607,414.5
2026-07-03,62607,413.9
2026-07-02,62783,443.6
2026-07-03,62783,443.6
2026-07-02,62826,445.3
2026-07-03,62826,445.3
2026-07-02,62829,363.6
2026-07-03,62829,363.4
2026-07-02,62830,363.4
2026-07-03,62830,363.4
2026-07-02,62831,363.3
2026-07-03,62831,363.5
2026-07-02,62832,363.4
2026-07-03,62832,363.5
2026-07-02,62833,363.2
2026-07-03,62833,363.6
2026-07-02,62834,363.1
2026-07-03,62834,363.1
2026-07-02,62835,363.5
2026-07-03,62835,363.4
2026-07-02,62836,363.4
2026-07-03,62836,363.4
2026-07-02,62837,363.5
2026-07-03,62837,363.4
2026-07-02,62838,363.6
2026-07-03,62838,363.4
2026-07-02,62839,363.2
2026-07-03,62839,363.6
2026-07-02,62840,363.6
2026-07-03,62840,363.3
2026-07-02,62841,363.7
2026-07-03,62841,363.7
2026-07-02,62879,363.7
2026-07-03,62879,363.7
2026-07-02,62880,363.5
2026-07-03,62880,363.6
2026-07-02,62881,363.6
2026-07-03,62881,363.5
2026-07-02,62882,363.3
2026-07-03,62882,363.6
2026-07-02,62883,363.2
2026-07-03,62883,363.7
2026-07-02,62884,363.5
2026-07-03,62884,363.5
2026-07-02,62885,363.5
2026-07-03,62885,363.5
2026-07-02,62886,363.5
2026-07-03,62886,363.4
2026-07-02,62887,363.6
2026-07-03,62887,363.5
2026-07-02,62888,363.1
2026-07-03,62888,363.5
2026-07-02,62889,368.5
2026-07-03,62889,365.3
2026-07-02,62890,363.3
2026-07-03,62890,363.6
2026-07-02,62891,363.3
2026-07-03,62891,363.7
2026-07-02,62907,363.1
2026-07-03,62907,363.4
2026-07-02,62908,363.5
2026-07-03,62908,363.5
2026-07-02,62909,363.6
2026-07-03,62909,363.5
2026-07-02,62910,363.4
2026-07-03,62910,363.7
2026-07-02,62911,363.7
2026-07-03,62911,363.7
2026-07-02,62912,363.1
2026-07-03,62912,363.5
2026-07-02,62913,363.4
2026-07-03,62913,363.6
2026-07-02,62914,363.6
2026-07-03,62914,363.6
2026-07-02,62915,363.6
2026-07-03,62915,363.5
2026-07-02,62916,363.0
2026-07-03,62916,363.6
2026-07-02,62917,363.6
2026-07-03,62917,363.2
2026-07-02,62918,363.7
2026-07-03,62918,363.6
2026-07-02,62919,363.7
2026-07-03,62919,363.5
2026-07-02,62960,476.2
2026-07-03,62960,472.5
2026-07-02,62981,363.6
2026-07-03,62981,363.3
2026-07-02,62982,363.6
2026-07-03,62982,363.7
2026-07-02,62983,363.6
2026-07-03,62983,363.4
2026-07-02,62984,363.3
2026-07-03,62984,363.6
2026-07-02,62985,363.6
2026-07-03,62985,363.3
2026-07-02,62986,363.6
2026-07-03,62986,363.3
2026-07-02,62987,363.6
2026-07-03,62987,363.6
2026-07-02,62988,363.7
2026-07-03,62988,363.7
2026-07-02,62989,363.8
2026-07-03,62989,363.3
2026-07-02,62990,363.6
2026-07-03,62990,363.7
2026-07-02,62991,363.6
2026-07-03,62991,363.4
2026-07-02,62992,363.0
2026-07-03,62992,363.4
2026-07-02,62993,363.8
2026-07-03,62993,363.2
2026-07-02,63005,363.3
2026-07-03,63005,363.6
2026-07-02,63006,363.6
2026-07-03,63006,363.3
2026-07-02,63007,363.4
2026-07-03,63007,363.0
2026-07-02,63008,362.9
2026-07-03,63008,363.6
2026-07-02,63009,363.4
2026-07-03,63009,363.4
2026-07-02,63010,363.0
2026-07-03,63010,363.8
2026-07-02,63011,363.5
2026-07-03,63011,363.3
2026-07-02,63012,363.4
2026-07-03,63012,363.5
2026-07-02,63013,363.5
2026-07-03,63013,363.6
2026-07-02,63014,363.0
2026-07-03,63014,363.0
2026-07-02,63015,363.4
2026-07-03,63015,363.6
2026-07-02,63016,363.2
2026-07-03,63016,363.6
2026-07-02,63017,362.8
2026-07-03,63017,363.6
2026-07-02,63052,363.8
2026-07-03,63052,363.4
2026-07-02,63053,363.7
2026-07-03,63053,363.5
2026-07-02,63054,363.5
2026-07-03,63054,363.5
2026-07-02,63055,363.6
2026-07-03,63055,363.3
2026-07-02,63056,363.4
2026-07-03,63056,363.4
2026-07-02,63057,363.4
2026-07-03,63057,363.4
2026-07-02,63058,363.6
2026-07-03,63058,363.3
2026-07-02,63059,363.4
2026-07-03,63059,363.4
2026-07-02,63060,363.6
2026-07-03,63060,363.4
2026-07-02,63061,363.7
2026-07-03,63061,363.7
2026-07-02,63062,363.5
2026-07-03,63062,363.3
2026-07-02,63063,363.7
2026-07-03,63063,363.5
2026-07-02,63064,363.4
2026-07-03,63064,363.6
2026-07-02,63104,363.4
2026-07-03,63104,363.7
2026-07-02,63105,363.6
2026-07-03,63105,363.5
2026-07-02,63106,363.6
2026-07-03,63106,363.6
2026-07-02,63107,363.6
2026-07-03,63107,363.5
2026-07-02,63108,363.6
2026-07-03,63108,363.5
2026-07-02,63109,363.6
2026-07-03,63109,363.6
2026-07-02,63110,363.6
2026-07-03,63110,363.5
2026-07-02,63111,363.6
2026-07-03,63111,363.6
2026-07-02,63112,363.1
2026-07-03,63112,363.6
2026-07-02,63113,363.6
2026-07-03,63113,363.6
2026-07-02,63114,363.7
2026-07-03,63114,363.5
2026-07-02,63115,363.5
2026-07-03,63115,363.5
2026-07-02,63116,363.5
2026-07-03,63116,363.5
2026-07-02,63117,354.7
2026-07-03,63117,354.5
2026-07-02,63132,363.6
2026-07-03,63132,363.5
2026-07-02,63133,363.6
2026-07-03,63133,363.6
2026-07-02,63134,363.7
2026-07-03,63134,363.6
2026-07-02,63135,363.5
2026-07-03,63135,363.5
2026-07-02,63136,363.6
2026-07-03,63136,363.7
2026-07-02,63137,363.6
2026-07-03,63137,363.5
2026-07-02,63138,363.5
2026-07-03,63138,363.5
2026-07-02,63139,363.5
2026-07-03,63139,363.5
2026-07-02,63140,363.1
2026-07-03,63140,363.4
2026-07-02,63141,363.1
2026-07-03,63141,363.1
2026-07-02,63142,363.6
2026-07-03,63142,363.6
2026-07-02,63143,363.5
2026-07-03,63143,363.5
2026-07-02,63144,363.7
2026-07-03,63144,363.5
2026-07-02,63183,362.8
2026-07-03,63183,363.7
2026-07-02,63184,363.5
2026-07-03,63184,363.6
2026-07-02,63185,363.6
2026-07-03,63185,363.3
2026-07-02,63186,363.6
2026-07-03,63186,363.5
2026-07-02,63187,363.6
2026-07-03,63187,363.5
2026-07-02,63188,363.3
2026-07-03,63188,363.6
2026-07-02,63189,363.5
2026-07-03,63189,363.6
2026-07-02,63190,363.6
2026-07-03,63190,363.6
2026-07-02,63191,363.6
2026-07-03,63191,363.4
2026-07-02,63192,363.6
2026-07-03,63192,363.6
2026-07-02,63193,363.6
2026-07-03,63193,363.4
2026-07-02,63194,363.6
2026-07-03,63194,363.6
2026-07-02,63195,363.6
2026-07-03,63195,363.5
2026-07-02,63265,363.7
2026-07-03,63265,363.7
2026-07-02,63266,363.8
2026-07-03,63266,363.6
2026-07-02,63267,363.6
2026-07-03,63267,363.5
2026-07-02,63268,363.0
2026-07-03,63268,363.5
2026-07-02,63269,363.5
2026-07-03,63269,363.6
2026-07-02,63270,363.5
2026-07-03,63270,363.6
2026-07-02,63271,363.4
2026-07-03,63271,363.5
2026-07-02,63272,363.6
2026-07-03,63272,363.7
2026-07-02,63273,363.9
2026-07-03,63273,363.6
2026-07-02,63274,363.6
2026-07-03,63274,363.4
2026-07-02,63275,363.5
2026-07-03,63275,363.6
2026-07-02,63276,363.4
2026-07-03,63276,363.6
2026-07-02,63307,363.7
2026-07-03,63307,363.5
2026-07-02,63308,363.2
2026-07-03,63308,363.6
2026-07-02,63309,363.7
2026-07-03,63309,363.5
2026-07-02,63310,363.4
2026-07-03,63310,363.7
2026-07-02,63311,363.6
2026-07-03,63311,363.6
2026-07-02,63312,363.7
2026-07-03,63312,363.7
2026-07-02,63313,363.3
2026-07-03,63313,363.7
2026-07-02,63314,363.5
2026-07-03,63314,363.3
2026-07-02,63315,363.5
2026-07-03,63315,363.1
2026-07-02,63316,363.6
2026-07-03,63316,363.5
2026-07-02,63317,363.6
2026-07-03,63317,363.6
2026-07-02,63318,363.3
2026-07-03,63318,363.6
2026-07-02,63319,363.3
2026-07-03,63319,363.3
2026-07-02,63379,453.2
2026-07-03,63379,453.1
2026-07-02,63433,425.9
2026-07-03,63433,425.9
2026-07-02,63434,425.8
2026-07-03,63434,455.9
2026-07-02,63436,434.0
2026-07-03,63436,438.6
2026-07-02,63437,425.8
2026-07-03,63437,425.8
2026-07-02,63438,427.7
2026-07-03,63438,457.6
2026-07-02,63439,470.0
2026-07-03,63439,469.9
2026-07-02,63445,428.4
2026-07-03,63445,431.6
2026-07-02,63450,470.1
2026-07-03,63450,469.9
2026-07-02,63503,452.5
2026-07-03,63503,457.3
2026-07-02,63548,363.3
2026-07-03,63548,363.7
2026-07-02,63549,363.5
2026-07-03,63549,363.5
2026-07-02,63550,363.2
2026-07-03,63550,363.1
2026-07-02,63551,363.7
2026-07-03,63551,363.4
2026-07-02,63552,363.4
2026-07-03,63552,363.4
2026-07-02,63553,363.4
2026-07-03,63553,363.4
2026-07-02,63554,363.8
2026-07-03,63554,363.6
2026-07-02,63556,363.5
2026-07-03,63556,363.4
2026-07-02,63557,363.4
2026-07-03,63557,363.6
2026-07-02,63558,363.6
2026-07-03,63558,363.4
2026-07-02,63559,363.6
2026-07-03,63559,363.6
2026-07-02,63560,363.6
2026-07-03,63560,363.5
2026-07-02,63664,363.6
2026-07-03,63664,363.5
2026-07-02,63665,363.7
2026-07-03,63665,363.5
2026-07-02,63667,363.7
2026-07-03,63667,363.5
2026-07-02,63668,363.7
2026-07-03,63668,363.6
2026-07-02,63669,363.7
2026-07-03,63669,363.6
2026-07-02,63670,363.1
2026-07-03,63670,363.1
2026-07-02,63671,363.5
2026-07-03,63671,363.0
2026-07-02,63672,363.1
2026-07-03,63672,363.1
2026-07-02,63673,363.6
2026-07-03,63673,363.1
2026-07-02,63674,363.6
2026-07-03,63674,363.3
2026-07-02,63675,363.8
2026-07-03,63675,363.7
2026-07-02,63676,363.6
2026-07-03,63676,363.4
2026-07-02,63722,481.1
2026-07-03,63722,482.4
2026-07-02,63751,363.6
2026-07-03,63751,363.4
2026-07-02,63752,362.7
2026-07-03,63752,363.6
2026-07-02,63753,363.7
2026-07-03,63753,363.4
2026-07-02,63754,363.5
2026-07-03,63754,363.0
2026-07-02,63755,363.6
2026-07-03,63755,363.5
2026-07-02,63756,363.7
2026-07-03,63756,363.6
2026-07-02,63757,363.5
2026-07-03,63757,363.3
2026-07-02,63758,363.4
2026-07-03,63758,363.5
2026-07-02,63759,363.5
2026-07-03,63759,363.5
2026-07-02,63760,363.6
2026-07-03,63760,363.4
2026-07-02,63761,363.8
2026-07-03,63761,363.4
2026-07-02,63762,363.6
2026-07-03,63762,363.7
2026-07-02,63763,363.0
2026-07-03,63763,363.6
2026-07-02,63882,439.0
2026-07-03,63882,439.1
2026-07-02,64064,363.8
2026-07-03,64064,363.8
2026-07-02,64065,363.6
2026-07-03,64065,363.6
2026-07-02,64066,363.1
2026-07-03,64066,363.5
2026-07-02,64067,363.2
2026-07-03,64067,363.6
2026-07-02,64068,363.6
2026-07-03,64068,363.6
2026-07-02,64069,363.2
2026-07-03,64069,363.2
2026-07-02,64070,363.6
2026-07-03,64070,363.6
2026-07-02,64071,364.0
2026-07-03,64071,364.0
2026-07-02,64072,363.7
2026-07-03,64072,363.6
2026-07-02,64073,363.6
2026-07-03,64073,363.6
2026-07-02,64074,363.8
2026-07-03,64074,363.8
2026-07-02,64075,363.6
2026-07-03,64075,363.6
2026-07-02,64076,363.2
2026-07-03,64076,363.5
2026-07-02,64123,363.5
2026-07-03,64123,363.4
2026-07-02,64124,363.6
2026-07-03,64124,363.4
2026-07-02,64125,363.6
2026-07-03,64125,363.6
2026-07-02,64126,363.3
2026-07-03,64126,363.3
2026-07-02,64127,363.6
2026-07-03,64127,363.6
2026-07-02,64128,363.6
2026-07-03,64128,363.3
2026-07-02,64129,363.4
2026-07-03,64129,363.6
2026-07-02,64130,363.7
2026-07-03,64130,363.7
2026-07-02,64131,363.4
2026-07-03,64131,363.5
2026-07-02,64132,363.6
2026-07-03,64132,363.3
2026-07-02,64133,363.6
2026-07-03,64133,363.7
2026-07-02,64134,363.3
2026-07-03,64134,363.7
2026-07-02,64135,363.5
2026-07-03,64135,363.6
2026-07-02,64137,295.6
2026-07-03,64137,294.7
2026-07-02,64233,363.9
2026-07-03,64233,363.6
2026-07-02,64234,364.0
2026-07-03,64234,364.0
2026-07-02,64235,363.5
2026-07-03,64235,363.7
2026-07-02,64236,363.0
2026-07-03,64236,363.5
2026-07-02,64237,363.9
2026-07-03,64237,363.7
2026-07-02,64238,363.0
2026-07-03,64238,363.5
2026-07-02,64239,363.0
2026-07-03,64239,363.7
2026-07-02,64240,363.8
2026-07-03,64240,363.6
2026-07-02,64241,363.7
2026-07-03,64241,363.4
2026-07-02,64242,363.1
2026-07-03,64242,363.4
2026-07-02,64243,348.7
2026-07-03,64243,348.5
2026-07-02,64244,363.4
2026-07-03,64244,363.6
2026-07-02,64245,363.7
2026-07-03,64245,363.7
2026-07-02,64266,472.7
2026-07-03,64266,472.5
2026-07-03,64275,472.9
2026-07-03,64277,482.7
2026-07-02,64302,439.2
2026-07-03,64302,439.2
2026-07-02,64317,363.6
2026-07-03,64317,363.5
2026-07-02,64318,363.4
2026-07-03,64318,363.5
2026-07-02,64319,363.6
2026-07-03,64319,363.6
2026-07-02,64320,363.4
2026-07-03,64320,363.5
2026-07-02,64321,363.6
2026-07-03,64321,363.3
2026-07-02,64322,363.7
2026-07-03,64322,363.6
2026-07-02,64323,363.7
2026-07-03,64323,363.7
2026-07-02,64324,363.0
2026-07-03,64324,363.5
2026-07-02,64325,363.6
2026-07-03,64325,363.1
2026-07-02,64327,363.6
2026-07-03,64327,362.4
2026-07-02,64328,363.6
2026-07-03,64328,363.2
2026-07-02,64329,363.5
2026-07-03,64329,362.5
2026-07-02,64370,363.7
2026-07-03,64370,363.7
2026-07-02,64371,363.1
2026-07-03,64371,363.3
2026-07-02,64372,363.4
2026-07-03,64372,363.5
2026-07-02,64373,363.8
2026-07-03,64373,363.8
2026-07-02,64374,363.6
2026-07-03,64374,363.6
2026-07-02,64375,363.7
2026-07-03,64375,363.5
2026-07-02,64376,363.1
2026-07-03,64376,363.6
2026-07-02,64377,363.8
2026-07-03,64377,363.8
2026-07-02,64378,363.8
2026-07-03,64378,363.5
2026-07-02,64379,363.6
2026-07-03,64379,363.6
2026-07-02,64380,363.7
2026-07-03,64380,363.7
2026-07-02,64381,363.7
2026-07-03,64381,363.6
2026-07-02,64382,363.2
2026-07-03,64382,363.4
2026-07-03,64771,469.8
2026-07-02,65015,350.5
2026-07-03,65015,351.0
2026-07-02,65280,554.2
2026-07-03,65280,556.4
2026-07-02,65329,478.0
2026-07-03,65329,474.0
2026-07-02,65379,556.2
2026-07-03,65379,556.6
2026-07-03,65495,479.5
2026-07-02,65520,555.7
2026-07-03,65520,554.2
2026-07-02,65753,482.6
2026-07-03,65753,482.6
2026-07-02,66168,472.9
2026-07-03,66168,470.1
2026-07-02,66203,478.3
2026-07-03,66203,482.4
2026-07-03,66471,489.9
2026-07-03,67078,575.6
2026-07-02,67091,449.7
2026-07-03,67091,449.3
2026-07-02,67610,426.2
2026-07-03,67610,426.2
2026-07-02,68234,425.9
2026-07-03,68234,425.9
2026-07-02,68236,425.6
2026-07-03,68236,425.8
2026-07-02,68240,425.9
2026-07-03,68240,425.8
2026-07-02,68244,425.9
2026-07-03,68244,425.9
2026-07-02,68246,425.7
2026-07-03,68246,425.8
2026-07-02,68250,425.9
2026-07-03,68250,425.9
2026-07-02,68255,425.9
2026-07-03,68255,425.9
2026-07-02,68259,425.9
2026-07-03,68259,425.8
2026-07-02,68380,426.1
2026-07-03,68380,426.1
2026-07-02,68403,451.1
2026-07-03,68403,461.2
2026-07-02,68521,470.1
2026-07-03,68521,469.9
2026-07-02,68526,425.9
2026-07-03,68526,425.7
2026-07-02,68535,425.9
2026-07-03,68535,425.8
2026-07-02,68536,425.9
2026-07-03,68536,425.7
2026-07-02,68685,426.2
2026-07-03,68685,426.1
2026-07-02,68843,358.3
2026-07-03,68843,365.7
2026-07-02,69150,427.4
2026-07-03,69150,462.7
2026-07-02,69153,438.0
2026-07-03,69153,443.6
2026-07-02,69154,425.9
2026-07-03,69154,425.8
2026-07-02,69159,425.8
2026-07-03,69159,425.8
2026-07-03,69160,470.5
2026-07-02,69168,425.9
2026-07-03,69168,425.7
2026-07-02,69173,425.9
2026-07-03,69173,425.8
2026-07-02,69175,425.9
2026-07-03,69175,425.8
2026-07-02,69183,458.1
2026-07-03,69183,464.7
2026-07-02,69184,425.9
2026-07-03,69184,426.5
2026-07-02,69185,425.9
2026-07-03,69185,425.9
2026-07-02,69186,425.9
2026-07-03,69186,425.9
2026-07-02,69187,425.9
2026-07-03,69187,425.9
2026-07-02,69189,425.9
2026-07-03,69189,425.9
2026-07-02,69193,451.0
2026-07-03,69193,457.1
2026-07-02,69195,445.1
2026-07-03,69195,451.8
2026-07-02,69199,425.9
2026-07-03,69199,425.9
2026-07-02,69200,425.9
2026-07-03,69200,425.8
2026-07-02,69201,424.6
2026-07-03,69201,425.9
2026-07-02,69203,425.8
2026-07-03,69203,457.7
2026-07-02,69204,426.0
2026-07-03,69204,426.0
2026-07-02,69205,456.4
2026-07-03,69205,467.1
2026-07-02,69207,431.0
2026-07-03,69207,439.6
2026-07-02,69208,424.3
2026-07-03,69208,430.0
2026-07-02,69211,426.1
2026-07-03,69211,426.2
2026-07-02,69215,426.2
2026-07-03,69215,426.2
2026-07-02,69234,426.2
2026-07-03,69234,426.2
2026-07-02,69238,439.7
2026-07-03,69238,442.3
2026-07-02,69239,424.4
2026-07-03,69239,427.1
2026-07-02,69240,428.2
2026-07-03,69240,434.8
2026-07-02,69241,423.8
2026-07-03,69241,430.4
2026-07-02,69242,433.2
2026-07-03,69242,435.2
2026-07-02,69243,431.3
2026-07-03,69243,433.1
2026-07-02,69244,432.1
2026-07-03,69244,439.1
2026-07-02,69245,427.4
2026-07-03,69245,434.0
2026-07-02,69246,444.1
2026-07-03,69246,448.2
2026-07-02,69247,425.8
2026-07-03,69247,425.8
2026-07-02,69248,438.6
2026-07-03,69248,445.4
2026-07-02,69249,426.0
2026-07-03,69249,425.9
2026-07-02,69250,425.9
2026-07-03,69250,424.4
2026-07-02,69251,426.0
2026-07-03,69251,425.9
2026-07-02,69252,425.8
2026-07-03,69252,425.8
2026-07-02,69253,422.6
2026-07-03,69253,429.3
2026-07-02,69254,438.7
2026-07-03,69254,445.5
2026-07-02,69255,432.0
2026-07-03,69255,438.7
2026-07-02,69256,441.6
2026-07-03,69256,445.6
2026-07-02,69257,440.7
2026-07-03,69257,447.4
2026-07-02,69258,425.8
2026-07-03,69258,452.8
2026-07-02,69259,441.9
2026-07-03,69259,447.6
2026-07-02,69260,425.9
2026-07-03,69260,425.8
2026-07-02,69261,425.9
2026-07-03,69261,425.8
2026-07-02,69262,445.2
2026-07-03,69262,451.2
2026-07-02,69263,425.9
2026-07-03,69263,426.2
2026-07-02,69264,459.6
2026-07-03,69264,466.9
2026-07-02,69266,455.4
2026-07-03,69266,464.7
2026-07-02,69297,454.9
2026-07-03,69297,460.8
2026-07-02,69301,437.6
2026-07-03,69301,444.5
2026-07-02,69302,426.2
2026-07-03,69302,426.2
2026-07-02,69304,426.2
2026-07-03,69304,426.2
2026-07-02,69308,426.1
2026-07-03,69308,426.2
2026-07-02,69311,426.3
2026-07-03,69311,426.3
2026-07-02,69331,444.6
2026-07-03,69331,449.5
2026-07-02,69335,426.3
2026-07-03,69335,430.8
2026-07-02,69338,426.2
2026-07-03,69338,426.2
2026-07-02,69339,426.0
2026-07-03,69339,458.6
2026-07-02,69341,426.2
2026-07-03,69341,426.2
2026-07-02,69344,426.4
2026-07-03,69344,426.4
2026-07-02,69346,452.4
2026-07-03,69346,462.2
2026-07-02,69347,426.3
2026-07-03,69347,426.2
2026-07-02,69348,457.0
2026-07-03,69348,462.2
2026-07-02,69349,444.4
2026-07-03,69349,451.5
2026-07-02,69350,424.9
2026-07-03,69350,424.9
2026-07-02,69351,426.1
2026-07-03,69351,426.2
2026-07-02,69352,426.1
2026-07-03,69352,426.2
2026-07-02,69353,334.8
2026-07-03,69353,334.8
2026-07-02,69354,335.1
2026-07-03,69354,335.1
2026-07-02,69355,335.1
2026-07-03,69355,335.0
2026-07-02,69356,350.9
2026-07-03,69356,350.9
2026-07-02,69357,334.2
2026-07-03,69357,334.2
2026-07-02,69358,350.9
2026-07-03,69358,350.9
2026-07-02,69359,351.1
2026-07-03,69359,351.1
2026-07-02,69360,335.1
2026-07-03,69360,334.7
2026-07-02,69361,350.9
2026-07-03,69361,350.9
2026-07-02,69362,335.0
2026-07-03,69362,334.7
2026-07-02,69363,350.8
2026-07-03,69363,350.8
2026-07-02,69364,350.7
2026-07-03,69364,350.7
2026-07-02,69365,334.9
2026-07-03,69365,334.9
2026-07-02,69366,335.1
2026-07-03,69366,335.1
2026-07-02,69367,351.1
2026-07-03,69367,350.7
2026-07-02,69368,334.4
2026-07-03,69368,334.6
2026-07-02,69369,351.1
2026-07-03,69369,351.1
2026-07-02,69370,350.9
2026-07-03,69370,350.9
2026-07-02,69371,351.1
2026-07-03,69371,351.0
2026-07-02,69372,351.0
2026-07-03,69372,351.0
2026-07-02,69373,335.1
2026-07-03,69373,335.1
2026-07-02,69374,335.0
2026-07-03,69374,335.1
2026-07-02,69375,334.9
2026-07-03,69375,334.9
2026-07-02,69376,351.0
2026-07-03,69376,351.0
2026-07-02,69377,335.0
2026-07-03,69377,334.8
2026-07-02,69378,350.8
2026-07-03,69378,350.8
2026-07-02,69379,351.0
2026-07-03,69379,351.0
2026-07-02,69380,335.2
2026-07-03,69380,334.8
2026-07-02,69381,335.1
2026-07-03,69381,334.8
2026-07-02,69420,351.2
2026-07-03,69420,351.0
2026-07-02,69421,351.2
2026-07-03,69421,351.1
2026-07-02,69422,351.2
2026-07-03,69422,351.0
2026-07-02,69423,351.2
2026-07-03,69423,350.9
2026-07-02,69424,351.2
2026-07-03,69424,351.2
2026-07-02,69425,351.1
2026-07-03,69425,351.1
2026-07-02,69426,351.2
2026-07-03,69426,350.9
2026-07-02,69427,351.1
2026-07-03,69427,351.0
2026-07-02,69428,351.3
2026-07-03,69428,351.0
2026-07-02,69429,351.2
2026-07-03,69429,350.9
2026-07-02,69430,351.1
2026-07-03,69430,351.1
2026-07-02,69431,351.2
2026-07-03,69431,350.9
2026-07-02,69432,351.1
2026-07-03,69432,351.1
2026-07-02,69433,351.2
2026-07-03,69433,351.0
2026-07-02,69434,351.2
2026-07-03,69434,351.2
2026-07-02,69435,351.3
2026-07-03,69435,351.1
2026-07-02,69436,351.0
2026-07-03,69436,351.0
2026-07-02,69437,337.6
2026-07-03,69437,337.6
2026-07-02,69438,351.1
2026-07-03,69438,351.1
2026-07-02,69439,351.2
2026-07-03,69439,351.1
2026-07-02,69440,351.2
2026-07-03,69440,351.1
